사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2020-02,9호선,4117,노량진,122,2,"13,171","2,325","20,027","19,696","52,739","44,407","86,338","70,317","45,865","38,602","26,617","23,771","25,892","23,388","30,588","30,757","36,238","34,320","30,492","29,099","30,096","32,270","33,395","36,137","43,728","51,728","60,448","84,519","32,369","61,667","32,168","37,359","38,022","34,859","49,513","33,840","16,736","22,196","1,576","5,650",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4118,노들,9,0,"3,045",219,"4,405","1,175","14,406","1,953","19,489","3,409","10,552","2,962","6,809","3,155","5,433","2,753","5,969","3,230","5,953","3,983","5,046","3,881","4,537","5,615","4,500","5,681","5,549","7,720","5,334","13,788","3,327","11,592","2,319","6,546","2,023","6,566","1,571","5,903",732,"3,758",159,"1,077",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4119,흑석(중앙대입구),12,0,"2,840",763,"5,130","4,058","13,736","9,414","20,258","13,292","12,657","12,854","9,416","9,572","9,325","7,887","10,544","9,260","10,761","11,172","10,390","9,390","11,436","11,036","12,573","11,590","16,504","14,926","15,375","23,863","9,162","18,770","7,626","11,330","6,978","9,103","6,883","9,103","3,418","6,725",563,"2,006",0,34,2,1,0,0,2020-03-03 12:13:59
2020-02,9호선,4120,동작(현충원),6,0,929,228,"1,374","1,108","4,088","1,467","6,413","2,626","3,160","2,079","2,215","1,583","2,234","1,545","2,408","1,369","2,343","1,722","2,239","1,753","2,227","1,529","2,914","1,682","2,734","2,227","3,457","3,955","1,702","3,022","1,263","1,724","1,127","1,677",897,"1,714",482,"1,105",107,823,0,255,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4121,구반포,0,0,493,160,"1,279","1,649","3,519","2,566","5,249","6,521","3,536","5,429","2,754","4,031","2,836","3,990","3,655","4,182","4,486","4,946","4,659","4,031","4,954","4,358","5,106","4,069","5,591","4,882","8,191","7,390","4,665","6,043","3,422","3,182","3,340","2,580","2,794","2,873",902,"1,809",163,571,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4122,신반포,2,1,366,204,"1,448","1,893","4,205","4,368","6,443","7,651","3,863","5,606","2,952","3,625","2,803","2,656","3,611","2,813","3,959","3,670","3,617","3,312","4,433","3,621","4,800","3,182","6,176","4,244","7,316","6,337","4,312","5,349","2,670","2,739","2,342","2,561","1,690","2,443",742,"1,659",129,456,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4123,고속터미널,10,0,"1,657","1,133","4,006","10,582","12,570","15,152","17,775","26,003","13,270","25,292","11,051","25,251","12,839","25,132","15,409","26,306","16,825","28,138","17,835","27,776","19,747","29,049","22,722","29,038","25,875","32,327","28,209","39,047","23,621","28,131","21,483","16,973","16,763","13,994","13,272","12,330","4,926","6,914",658,"1,575",1,2,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4124,사평,5,0,650,206,"2,337","1,964","7,996","3,555","8,994","5,164","5,131","3,062","3,197","2,038","3,004","2,283","3,483","2,748","3,688","3,501","3,224","3,336","3,608","3,318","4,824","3,987","5,883","5,339","6,109","8,762","3,647","7,608","2,051","3,939","1,611","3,666","1,243","3,612",510,"2,048",128,686,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선,4125,신논현,16,0,"5,098","1,739","12,847","14,005","28,046","42,546","40,039","93,875","26,781","97,078","21,683","50,798","25,222","39,447","31,335","38,706","36,202","45,963","37,633","41,536","42,588","39,065","50,812","42,551","71,402","52,511","107,235","88,145","76,699","63,810","56,206","29,560","62,908","23,871","58,787","19,678","30,072","12,327","5,340","2,953",2,624,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4201,서울역,76,0,"3,535",942,"4,352","8,728","9,922","13,419","14,099","22,261","11,551","16,391","11,896","13,895","16,948","14,074","18,409","14,695","17,219","11,920","13,468","12,440","19,210","12,012","18,262","14,248","22,230","13,736","26,287","16,319","19,270","13,874","13,166","9,185","13,317","7,365","9,201","6,129","4,825","3,258",126,"2,202",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4202,공덕,15,0,"1,020",123,"1,752","1,101","4,956","2,548","5,134","10,157","3,049","5,352","1,982","2,783","2,220","2,828","2,474","2,856","2,366","2,845","2,262","2,850","2,423","3,011","2,745","3,366","3,928","4,872","8,394","9,798","3,904","6,961","2,713","3,692","2,814","3,287","2,197","3,527","1,226","2,376",76,"1,022",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4203,홍대입구,105,6,"3,488",388,"4,401","2,553","8,382","5,959","12,206","19,150","9,518","17,878","9,753","13,466","11,790","13,680","12,148","17,911","12,573","18,643","12,615","18,322","14,655","18,259","17,852","18,695","22,366","21,974","28,996","29,730","22,389","22,773","19,451","12,284","22,131","9,938","21,759","8,725","11,240","7,178","1,105","1,956",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4204,디지털미디어시티,50,0,"2,558",724,"4,993","5,096","14,579","22,415","17,082","84,911","9,190","38,065","6,519","12,882","6,971","9,084","7,633","9,594","8,733","10,453","9,572","8,280","11,448","7,832","14,143","8,471","30,592","11,168","83,263","18,960","34,533","14,725","18,769","7,966","16,585","6,463","12,654","6,062","5,939","3,883",662,"1,975",0,2,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4206,마곡나루,3,0,898,624,"2,256","6,954","8,070","13,891","10,070","41,281","4,715","21,101","2,726","6,017","3,281","3,105","3,742","3,547","3,963","3,865","3,777","3,519","5,960","3,310","10,346","3,757","32,138","5,206","33,986","9,271","14,502","7,088","8,605","3,896","6,707","3,493","4,033","3,502","1,745","2,309",287,"1,631",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4207,김포공항,6,0,"1,629","1,590","2,908","8,861","5,974","19,277","9,971","18,584","10,281","7,858","11,225","7,156","13,798","7,323","11,773","8,832","15,528","8,166","15,695","7,712","15,339","7,257","12,892","8,707","18,949","9,216","25,340","9,504","16,065","7,061","13,593","3,277","14,753","2,104","15,075","1,616","3,046","1,035",115,610,0,4,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4208,계양,12,0,"6,932",484,"17,316","2,973","51,291","2,830","42,482","4,901","20,337","3,566","12,880","2,801","11,338","3,367","10,867","4,252","9,066","5,389","7,368","6,560","6,922","7,871","7,593","10,297","8,263","16,138","7,190","33,407","4,255","36,695","3,327","21,814","2,797","17,906","1,998","17,960","1,031","10,719",167,"3,231",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4209,검암,"1,095",0,"7,904",438,"14,428","2,428","37,579","7,276","27,588","13,761","12,271","4,506","8,428","3,339","8,435","2,935","8,148","4,021","6,757","4,757","5,870","5,390","5,695","6,147","6,959","8,230","8,903","11,217","14,360","23,916","4,987","27,988","4,156","16,378","3,478","12,484","2,329","13,968","1,062","8,656",199,"5,106",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4210,청라국제도시,74,0,"3,681",164,"14,653","3,248","29,137","6,657","16,056","16,208","8,083","3,995","5,806","2,630","6,170","2,401","6,409","3,303","5,435","3,965","4,765","4,030","5,028","4,750","6,355","5,958","10,329","8,201","17,984","16,885","4,828","21,845","3,417","11,832","2,792","10,075","2,568","9,764",893,"7,290",144,"2,165",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4211,운서,25,0,"9,328",634,"9,853","6,424","16,222","8,525","16,649","13,157","8,505","8,198","8,420","4,148","10,701","4,583","11,999","5,376","9,083","6,690","8,022","7,386","8,326","10,419","9,943","10,361","13,547","12,147","12,449","19,754","6,720","16,509","6,481","13,429","6,539","13,795","5,069","14,391","2,488","9,305",284,"4,069",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4212,공항화물청사,4,0,545,520,"1,478","6,617","1,667","12,540","2,258","23,283","1,696","3,809",651,"1,972",632,"3,157","1,027","3,053","1,379","1,398","2,067",735,"2,585",886,"4,306","1,277","8,892","1,226","17,595",849,"4,775","1,625","2,511","2,383","3,220",884,"2,469",278,779,132,10,49,0,1,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4213,인천공항1터미널,0,0,"7,937","7,252","9,687","12,040","10,861","23,672","13,283","30,045","13,036","15,556","11,009","13,343","13,586","19,143","12,710","27,447","17,373","23,117","22,011","21,115","27,242","14,569","22,681","19,060","26,072","16,552","29,304","14,771","16,082","13,015","16,087","12,310","18,523","8,041","21,883","5,527","9,809","3,848",26,"4,371",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4215,인천공항2터미널,0,0,"4,053","3,178","4,015","5,583","4,635","10,761","5,805","10,619","6,070","5,616","2,351","6,181","3,766","6,772","6,178","8,767","4,463","5,788","6,153","4,861","8,308","6,836","9,021","6,552","13,220","7,446","15,336","4,643","7,231","2,371","7,550","1,697","7,154","1,893","5,106",970,"1,518",642,0,546,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,공항철도 1호선,4217,영종,3,0,"2,102",170,"5,052","1,632","8,519","1,948","6,658","3,119","4,593","1,835","3,904","1,375","3,907","1,938","4,127","2,226","3,348","2,566","3,100","2,887","3,246","3,439","3,487","3,432","3,782","4,566","3,308","6,847","2,122","8,307","1,684","5,393","1,397","5,409","1,037","4,927",669,"3,786",84,"1,950",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4126,언주,9,0,"1,319","1,000","2,371","7,089","5,031","14,421","8,339","49,765","7,072","35,673","6,852","16,714","7,875","9,630","9,311","9,285","9,618","10,786","11,069","9,383","12,357","9,219","15,937","8,314","26,323","9,829","48,273","12,336","23,849","10,047","13,694","6,472","11,814","5,332","8,197","4,327","3,560","3,232",616,"1,245",1,59,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4127,선정릉,4,0,885,868,"3,283","4,864","7,543","13,179","8,704","48,118","6,084","40,452","5,192","16,014","5,735","10,720","7,395","9,521","8,414","10,585","8,918","9,230","10,041","7,970","12,185","8,465","19,883","9,727","44,423","12,261","27,029","9,771","13,866","5,882","12,330","5,763","10,015","5,326","3,704","3,459",693,"1,194",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4128,삼성중앙,8,0,804,345,"2,183","3,457","4,592","11,363","5,910","35,591","4,502","23,598","4,092","10,101","4,590","5,627","5,160","5,905","6,056","6,629","6,655","5,504","7,394","5,863","8,642","5,721","15,698","6,893","33,884","10,501","17,137","7,841","9,241","4,688","8,126","3,587","5,959","3,379","2,371","2,294",575,721,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4129,봉은사,2,0,"1,340","1,162","4,301","9,493","8,450","28,423","9,374","90,797","7,621","59,853","7,506","25,217","10,606","22,459","13,364","20,309","16,375","21,051","18,410","19,218","21,320","16,035","26,634","16,542","44,214","17,295","86,291","20,592","45,506","14,770","29,132","7,636","27,088","6,481","20,783","5,438","6,285","3,109",912,814,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4130,종합운동장,2,0,"1,119",267,"3,268","1,741","8,362","3,959","10,632","8,815","6,457","6,369","3,773","3,852","4,086","3,592","4,625","3,771","5,252","4,543","4,835","4,464","5,281","4,564","5,965","4,859","7,915","7,302","11,096","13,910","6,434","10,271","4,864","5,726","5,400","5,073","5,260","4,858","2,701","3,131",500,822,48,19,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4131,삼전,3,0,"2,811",345,"5,158","1,972","14,741","3,007","25,469","8,564","15,531","5,893","8,279","4,887","6,768","4,489","7,293","4,936","7,897","5,221","6,771","6,624","6,835","6,602","7,320","7,840","8,540","11,702","11,312","20,215","6,376","19,397","5,142","11,470","4,108","10,196","3,454","9,651","1,754","6,867",300,"2,142",0,433,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4132,석촌고분,3,0,"1,908",191,"4,254","1,629","12,127","2,897","21,202","8,267","13,103","6,579","6,941","3,985","6,182","3,865","6,278","4,306","6,477","5,096","5,977","5,296","6,006","6,278","6,543","6,666","7,614","9,170","10,189","17,728","5,504","16,256","3,907","10,174","3,373","8,497","3,019","7,862","1,321","5,042",240,"1,698",0,2,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4133,석촌,9,0,"2,292",157,"6,688","1,630","18,311","3,741","25,375","7,508","15,436","6,984","8,792","5,284","8,061","5,189","8,383","5,410","8,846","6,858","7,694","6,576","7,970","6,885","9,084","8,249","10,256","10,954","12,605","20,588","7,939","19,531","6,558","10,237","6,385","9,823","5,627","9,537","2,541","5,681",545,"1,632",1,3,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4134,송파나루,1,0,"1,559",207,"2,745","1,585","8,744","2,731","12,606","7,912","7,990","6,155","4,301","3,939","4,301","4,225","4,496","4,225","5,135","5,857","4,888","5,018","4,865","5,231","5,252","6,668","6,443","8,760","9,930","14,650","5,777","13,602","5,047","5,955","5,051","5,499","4,040","5,156","1,656","3,363",374,"1,174",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4135,한성백제,1,0,669,155,"1,887",812,"4,879","1,293","6,908","4,665","4,004","3,185","2,299","1,871","2,199","1,676","2,541","1,945","2,538","2,113","2,512","2,563","2,809","2,288","3,157","2,495","4,365","2,971","5,591","5,010","2,427","5,087","1,870","3,129","1,611","2,634","1,223","2,411",492,"1,555",145,504,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4136,올림픽공원(한국체대),0,0,945,254,"4,762","3,176","11,612","3,780","14,395","11,907","9,253","5,929","5,619","4,750","5,315","4,890","6,288","5,972","6,203","7,457","5,848","8,004","6,327","8,370","8,869","9,589","9,952","9,646","13,296","13,989","6,665","12,363","12,133","8,149","7,862","6,884","4,400","7,325","1,354","4,721",112,"1,126",0,26,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4137,둔촌오륜,0,0,119,61,546,"1,234","2,184","1,466","3,019","1,653","1,524",948,907,676,977,748,836,691,"1,242",899,"1,088",684,"1,109",821,"1,349",956,"1,788","1,315","1,970","2,178",856,"1,933",428,"1,098",481,"1,009",299,"1,162",159,706,30,187,1,30,0,0,0,0,2020-03-03 12:13:59
2020-02,9호선2~3단계,4138,중앙보훈병원,5,2,"2,038",468,"8,463","4,485","28,643","8,557","30,926","14,823","18,686","9,922","13,012","10,484","12,174","6,923","11,585","8,183","9,369","10,778","12,218","9,284","13,053","8,902","12,116","7,838","15,206","12,022","12,434","22,419","6,319","21,712","4,499","11,215","3,642","10,554","2,448","10,653",931,"6,609",118,"1,616",1,158,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4701,북한산우이,6,0,"1,058",514,"1,833","2,720","7,621","1,898","7,818","3,190","4,105","5,320","3,141","5,920","3,162","4,485","4,208","3,787","4,544","3,244","5,144","3,077","4,971","2,743","5,441","2,705","4,252","2,993","3,160","4,511","1,714","4,558","1,277","2,737",951,"2,118",553,"1,664",383,"1,025",146,396,0,35,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4702,솔밭공원,16,1,"1,578",316,"2,869",846,"7,965","1,269","8,074","2,276","5,297","1,871","3,799","2,000","3,334","1,993","3,532","2,425","2,920","2,932","3,082","2,980","3,123","3,171","3,058","3,569","2,616","4,106","2,146","6,308","1,390","7,025",963,"3,906",605,"3,310",555,"2,745",274,"2,123",69,583,0,10,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4703,4.19민주묘지,5,1,"1,061",146,"2,397",758,"6,576","1,263","7,479","3,922","5,118","3,030","4,078","2,941","3,576","2,698","3,939","3,234","4,367","3,696","4,096","3,534","3,948","3,576","4,173","3,725","4,480","4,452","3,461","6,110","2,196","6,880","1,627","3,937","1,216","3,136",902,"2,750",555,"1,945",107,593,0,0,1,1,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4704,가오리,4,0,"1,749",220,"4,834","1,370","13,898","2,215","14,798","4,136","9,065","2,858","6,544","2,969","5,494","3,324","5,782","4,046","5,419","4,258","4,800","4,744","4,163","5,574","4,169","6,721","4,703","7,411","4,007","11,571","2,773","12,386","1,818","7,110","1,271","5,833",967,"4,975",518,"2,974",156,908,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4705,화계,3,0,"1,517",408,"3,266","1,143","10,242","1,526","12,398","3,964","7,389","3,135","4,946","3,472","5,054","3,140","4,886","3,348","4,804","3,774","4,091","3,874","3,735","4,237","3,640","5,005","4,013","5,340","3,638","8,923","2,789","9,065","1,522","4,746","1,215","4,156",895,"3,526",464,"2,217",97,770,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4706,삼양,0,0,921,262,"1,818",719,"5,233",908,"6,768","2,971","4,202","2,793","3,172","2,224","3,017","2,103","3,022","2,306","3,186","2,751","3,137","2,977","2,393","3,590","2,334","3,710","2,194","3,767","2,351","5,984","1,685","5,813","1,109","3,202",878,"2,877",581,"2,094",222,"1,352",93,507,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4707,삼양사거리,2,2,867,195,"2,108",833,"5,756","1,452","7,769","3,510","4,880","2,801","3,789","2,684","3,392","2,704","3,714","2,940","3,763","3,220","3,338","3,780","3,324","4,156","3,082","4,368","3,063","4,813","3,255","6,939","2,376","6,050","1,656","3,330","1,367","2,601",967,"2,327",481,"1,316",86,442,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4708,솔샘,0,0,"2,367",262,"7,097","1,244","24,728","1,726","24,884","3,792","14,006","2,885","8,507","2,947","6,471","2,943","6,640","3,936","6,582","4,407","5,727","5,159","5,029","6,142","5,291","7,609","5,228","9,917","4,573","18,712","3,030","20,022","1,961","10,537","1,456","9,116","1,134","8,355",654,"4,826",175,"1,880",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4709,북한산보국문,4,2,"1,703",594,"5,276","1,923","17,282","3,397","20,077","6,619","12,851","5,407","8,797","4,447","7,460","3,931","7,728","4,723","8,392","5,514","7,591","5,627","6,955","7,022","7,139","8,031","7,605","10,487","7,910","17,385","5,129","16,169","3,145","10,056","2,974","8,254","2,279","7,703","1,321","5,340",423,"1,487",0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4710,정릉,3,2,"1,727",638,"3,928","1,404","11,419","2,642","11,880","5,062","9,948","3,545","7,037","2,995","5,887","3,145","6,371","3,911","6,110","4,331","5,395","4,827","5,332","5,825","5,430","6,626","5,837","8,033","6,570","12,260","3,765","11,012","2,589","6,322","2,207","5,594","1,613","4,582",777,"2,720",268,767,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4711,성신여대입구(돈암),3,0,644,277,981,921,"2,946","2,692","5,736","6,707","3,574","5,912","3,062","5,065","3,588","4,271","4,163","4,914","4,306","5,794","4,306","5,515","4,760","5,382","5,168","5,765","5,628","6,686","7,542","9,168","4,863","6,573","4,361","3,666","4,817","3,018","4,184","2,204","2,097","1,417",457,471,0,0,0,0,0,0,2020-03-03 12:13:59
2020-02,우이신설선,4712,보문,9,3,306,145,691,794,"1,600","1,936","3,359","4,573","2,180","2,568","1,841","1,777","1,772","1,947","2,237","2,025","2,519","2,181","2,263","2,024","2,336","2,236","2,389","2,293","2,937","2,550","3,836","3,271","2,532","2,541","1,564","1,594","1,156","1,546",966,"1,319",516,888,134,307,0,4,0,0,0,0,2020-03-03 12:13:59
